case_id,step,timestamp,actor,duration_minutes,cost
TICKET_298,Created,2026-02-04T12:17:41.954052,system,5,0.25,1175
TICKET_298,Assigned,2026-02-04T12:19:41.954052,system,2,0.1,1175
TICKET_298,In_Progress,2026-02-04T15:04:41.954052,agent_2,165,99.0,1175
TICKET_298,Approved,2026-02-04T17:37:41.954052,manager,153,183.6,1175
TICKET_298,Closed,2026-02-04T17:39:41.954052,system,2,0.1,1175
TICKET_299,Created,2026-02-04T12:16:41.954110,system,4,0.2,2104
TICKET_299,Assigned,2026-02-04T12:21:41.954110,system,5,0.25,2104
TICKET_299,In_Progress,2026-02-04T13:44:41.954110,agent_1,83,24.9,2104
TICKET_299,Closed,2026-02-04T13:46:41.954110,system,2,0.1,2104
TICKET_300,Created,2026-02-04T12:15:41.954157,system,3,0.15,2072
TICKET_300,Assigned,2026-02-04T12:18:41.954157,system,3,0.15,2072
TICKET_300,In_Progress,2026-02-04T14:42:41.954157,agent_2,144,86.4,2072
TICKET_300,Closed,2026-02-04T14:44:41.954157,system,2,0.1,2072
TICKET_301,Created,2026-02-04T12:16:41.954203,system,4,0.2,1327
TICKET_301,Assigned,2026-02-04T12:18:41.954203,system,2,0.1,1327
TICKET_301,In_Progress,2026-02-04T14:46:41.954203,agent_2,148,88.8,1327
TICKET_301,Escalated,2026-02-04T18:20:41.954203,agent_2,214,128.4,1327
TICKET_301,Approved,2026-02-05T10:35:41.954203,manager,975,390.0,1327
TICKET_301,Closed,2026-02-05T10:36:41.954203,system,1,0.05,1327
TICKET_302,Created,2026-02-04T12:17:41.954273,system,5,0.25,325
TICKET_302,Assigned,2026-02-04T12:20:41.954273,system,3,0.15,325
TICKET_302,In_Progress,2026-02-04T15:05:41.954273,agent_2,165,99.0,325
TICKET_302,Escalated,2026-02-04T16:13:41.954273,agent_2,68,40.8,325
TICKET_302,In_Progress,2026-02-04T17:24:41.954273,agent_2,71,42.6,325
TICKET_302,Closed,2026-02-04T17:27:41.954273,system,3,0.15,325
TICKET_303,Created,2026-02-04T12:15:41.954343,system,3,0.15,3979
TICKET_303,Assigned,2026-02-04T12:20:41.954343,system,5,0.25,3979
TICKET_303,In_Progress,2026-02-04T15:19:41.954343,agent_2,179,107.4,3979
TICKET_303,Escalated,2026-02-04T18:11:41.954343,agent_2,172,103.2,3979
TICKET_303,In_Progress,2026-02-04T20:57:41.954343,agent_1,166,49.8,3979
TICKET_303,Approved,2026-02-05T06:01:41.954343,manager,544,652.8,3979
TICKET_303,Closed,2026-02-05T06:02:41.954343,system,1,0.05,3979
TICKET_304,Created,2026-02-04T12:13:41.954428,system,1,0.05,3840
TICKET_304,Assigned,2026-02-04T12:17:41.954428,system,4,0.2,3840
TICKET_304,In_Progress,2026-02-04T13:21:41.954428,agent_1,64,19.2,3840
TICKET_304,Closed,2026-02-04T13:24:41.954428,system,3,0.15,3840
TICKET_305,Created,2026-02-04T12:17:41.954475,system,5,0.25,2355
TICKET_305,Assigned,2026-02-04T12:22:41.954475,system,5,0.25,2355
TICKET_305,In_Progress,2026-02-04T14:04:41.954475,agent_2,102,61.2,2355
TICKET_305,Closed,2026-02-04T14:05:41.954475,system,1,0.05,2355
TICKET_306,Created,2026-02-04T12:13:41.954521,system,1,0.05,1589
TICKET_306,Assigned,2026-02-04T12:18:41.954521,system,5,0.25,1589
TICKET_306,In_Progress,2026-02-04T13:18:41.954521,agent_1,60,18.0,1589
TICKET_306,Closed,2026-02-04T13:20:41.954521,system,2,0.1,1589
TICKET_307,Created,2026-02-04T12:16:41.954567,system,4,0.2,2271
TICKET_307,Assigned,2026-02-04T12:20:41.954567,system,4,0.2,2271
TICKET_307,In_Progress,2026-02-04T14:11:41.954567,agent_2,111,66.6,2271
TICKET_307,Approved,2026-02-04T21:45:41.954567,manager,454,544.8,2271
TICKET_307,Closed,2026-02-04T21:47:41.954567,system,2,0.1,2271
TICKET_308,Created,2026-02-04T12:24:41.954625,system,12,0.15,2285
TICKET_308,Assigned,2026-02-04T12:29:41.954625,system,5,0.25,2285
TICKET_308,In_Progress,2026-02-04T13:56:41.954625,agent_2,87,52.2,2285
TICKET_308,Escalated,2026-02-04T16:48:41.954625,agent_2,172,103.2,2285
TICKET_308,In_Progress,2026-02-04T18:53:41.954625,agent_2,125,75.0,2285
TICKET_308,Approved,2026-02-05T00:09:41.954625,manager,316,379.2,2285
TICKET_308,Closed,2026-02-05T00:10:41.954625,system,1,0.05,2285
TICKET_309,Created,2026-02-04T12:15:41.954707,system,3,0.15,3124
TICKET_309,Assigned,2026-02-04T12:17:41.954707,system,2,0.1,3124
TICKET_309,In_Progress,2026-02-04T14:31:41.954707,agent_1,134,40.2,3124
TICKET_309,Closed,2026-02-04T14:32:41.954707,system,1,0.05,3124
TICKET_310,Created,2026-02-04T12:14:41.954754,system,2,0.1,4664
TICKET_310,Assigned,2026-02-04T12:18:41.954754,system,4,0.2,4664
TICKET_310,In_Progress,2026-02-04T13:43:41.954754,agent_2,85,51.0,4664
TICKET_310,Approved,2026-02-05T16:55:41.954754,manager,1632,652.8,4664
TICKET_310,Closed,2026-02-05T16:57:41.954754,system,2,0.1,4664
TICKET_311,Created,2026-02-04T12:14:41.954812,system,2,0.1,3794
TICKET_311,Assigned,2026-02-04T12:26:41.954812,system,12,0.2,3794
TICKET_311,In_Progress,2026-02-04T13:20:41.954812,agent_2,54,32.4,3794
TICKET_311,Closed,2026-02-04T13:22:41.954812,system,2,0.1,3794
TICKET_312,Created,2026-02-04T12:14:41.954858,system,2,0.1,1961
TICKET_312,Assigned,2026-02-04T12:18:41.954858,system,4,0.2,1961
TICKET_312,In_Progress,2026-02-04T14:43:41.954858,agent_2,145,87.0,1961
TICKET_312,Closed,2026-02-04T14:44:41.954858,system,1,0.05,1961
TICKET_313,Created,2026-02-04T12:14:41.954904,system,2,0.1,3669
TICKET_313,Assigned,2026-02-04T12:17:41.954904,system,3,0.15,3669
TICKET_313,In_Progress,2026-02-04T14:20:41.954904,agent_2,123,73.8,3669
TICKET_313,Closed,2026-02-04T14:21:41.954904,system,1,0.05,3669
TICKET_314,Created,2026-02-04T12:14:41.954955,system,2,0.1,4194
TICKET_314,Assigned,2026-02-04T12:19:41.954955,system,5,0.25,4194
TICKET_314,In_Progress,2026-02-04T13:24:41.954955,agent_1,65,19.5,4194
TICKET_314,Approved,2026-02-04T15:53:41.954955,manager,149,178.8,4194
TICKET_314,Closed,2026-02-04T15:55:41.954955,system,2,0.1,4194
TICKET_315,Created,2026-02-04T12:13:41.955018,system,1,0.05,3574
TICKET_315,Assigned,2026-02-04T12:15:41.955018,system,2,0.1,3574
TICKET_315,In_Progress,2026-02-04T12:57:41.955018,agent_2,42,25.2,3574
TICKET_315,Approved,2026-02-04T16:01:41.955018,manager,184,220.8,3574
TICKET_315,Closed,2026-02-04T16:04:41.955018,system,3,0.15,3574
TICKET_316,Created,2026-02-04T12:15:41.955076,system,3,0.15,4736
TICKET_316,Assigned,2026-02-04T12:19:41.955076,system,4,0.2,4736
TICKET_316,In_Progress,2026-02-04T13:39:41.955076,agent_1,80,24.0,4736
TICKET_316,Closed,2026-02-04T13:42:41.955076,system,3,0.05,4736
TICKET_317,Created,2026-02-04T12:14:41.955123,system,2,0.1,4181
TICKET_317,Assigned,2026-02-04T12:19:41.955123,system,5,0.25,4181
TICKET_317,In_Progress,2026-02-04T15:00:41.955123,agent_2,161,96.6,4181
TICKET_317,Closed,2026-02-04T15:03:41.955123,system,3,0.15,4181
TICKET_318,Created,2026-02-04T12:17:41.955172,system,5,0.25,362
TICKET_318,Assigned,2026-02-04T12:22:41.955172,system,5,0.25,362
TICKET_318,In_Progress,2026-02-04T13:46:41.955172,agent_1,84,25.2,362
TICKET_318,Escalated,2026-02-04T14:51:41.955172,agent_2,65,39.0,362
TICKET_318,In_Progress,2026-02-04T17:32:41.955172,agent_2,161,96.6,362
TICKET_318,Closed,2026-02-04T17:35:41.955172,system,3,0.15,362
TICKET_319,Created,2026-02-04T12:14:41.955242,system,2,0.1,3534
TICKET_319,Assigned,2026-02-04T12:19:41.955242,system,5,0.25,3534
TICKET_319,In_Progress,2026-02-04T13:56:41.955242,agent_2,97,58.2,3534
TICKET_319,Closed,2026-02-04T13:58:41.955242,system,2,0.1,3534
TICKET_320,Created,2026-02-04T12:15:41.955288,system,3,0.15,1529
TICKET_320,Assigned,2026-02-04T12:17:41.955288,system,2,0.1,1529
TICKET_320,In_Progress,2026-02-04T14:28:41.955288,agent_1,131,39.3,1529
TICKET_320,Escalated,2026-02-04T16:17:41.955288,agent_2,109,65.4,1529
TICKET_320,Approved,2026-02-05T00:23:41.955288,manager,486,194.4,1529
TICKET_320,Closed,2026-02-05T00:24:41.955288,system,1,0.05,1529
TICKET_321,Created,2026-02-04T12:16:41.955358,system,4,0.2,4875
TICKET_321,Assigned,2026-02-04T12:18:41.955358,system,2,0.1,4875
TICKET_321,In_Progress,2026-02-04T13:09:41.955358,agent_1,51,15.3,4875
TICKET_321,Approved,2026-02-04T20:48:41.955358,manager,459,550.8,4875
TICKET_321,Closed,2026-02-04T20:49:41.955358,system,1,0.05,4875
TICKET_322,Created,2026-02-04T12:16:41.955416,system,4,0.1,252
TICKET_322,Assigned,2026-02-04T12:20:41.955416,system,4,0.2,252
TICKET_322,In_Progress,2026-02-04T13:18:41.955416,agent_1,58,17.4,252
TICKET_322,Closed,2026-02-04T13:20:41.955416,system,2,0.1,252
TICKET_323,Created,2026-02-04T12:15:41.955463,system,3,0.15,1614
TICKET_323,Assigned,2026-02-04T12:19:41.955463,system,4,0.2,1614
TICKET_323,In_Progress,2026-02-04T14:02:41.955463,agent_2,103,61.8,1614
TICKET_323,Escalated,2026-02-04T18:31:41.955463,agent_2,269,161.4,1614
TICKET_323,Approved,2026-02-05T05:52:41.955463,manager,681,272.4,1614
TICKET_323,Closed,2026-02-05T05:55:41.955463,system,3,0.15,1614
TICKET_324,Created,2026-02-04T12:16:41.955532,system,4,0.2,193
TICKET_324,Assigned,2026-02-04T12:18:41.955532,system,2,0.1,193
TICKET_324,In_Progress,2026-02-04T15:04:41.955532,agent_1,166,49.8,193
TICKET_324,Closed,2026-02-04T15:06:41.955532,system,2,0.1,193
TICKET_325,Created,2026-02-04T12:15:41.955579,system,3,0.15,4349
TICKET_325,Assigned,2026-02-04T12:18:41.955579,system,3,0.15,4349
TICKET_325,In_Progress,2026-02-04T13:43:41.955579,agent_2,85,51.0,4349
TICKET_325,Approved,2026-02-05T02:58:41.955579,manager,795,318.0,4349
TICKET_325,Closed,2026-02-05T02:59:41.955579,system,1,0.05,4349
TICKET_326,Created,2026-02-04T12:14:41.955637,system,2,0.1,1306
TICKET_326,Assigned,2026-02-04T12:18:41.955637,system,4,0.2,1306
TICKET_326,In_Progress,2026-02-04T13:54:41.955637,agent_2,96,57.6,1306
TICKET_326,Escalated,2026-02-04T18:02:41.955637,agent_2,248,148.8,1306
TICKET_326,In_Progress,2026-02-04T19:11:41.955637,agent_2,69,41.4,1306
TICKET_326,Escalated,2026-02-05T03:17:41.955637,agent_2,486,145.8,1306
TICKET_326,Approved,2026-02-05T11:48:41.955637,manager,511,613.2,1306
TICKET_326,Closed,2026-02-05T11:49:41.955637,system,1,0.05,1306
TICKET_327,Created,2026-02-04T12:14:41.955730,system,2,0.1,3945
TICKET_327,Assigned,2026-02-04T12:16:41.955730,system,2,0.1,3945
TICKET_327,In_Progress,2026-02-04T14:03:41.955730,agent_1,107,32.1,3945
TICKET_327,Approved,2026-02-05T13:24:41.955730,manager,1401,560.4,3945
TICKET_327,Closed,2026-02-05T13:27:41.955730,system,3,0.15,3945
TICKET_328,Created,2026-02-04T12:16:41.955789,system,4,0.05,4042
TICKET_328,Assigned,2026-02-04T12:19:41.955789,system,3,0.15,4042
TICKET_328,In_Progress,2026-02-04T18:55:41.955789,agent_2,396,79.2,4042
TICKET_328,Closed,2026-02-04T18:57:41.955789,system,2,0.1,4042
TICKET_329,Created,2026-02-04T12:15:41.955836,system,3,0.15,3869
TICKET_329,Assigned,2026-02-04T12:18:41.955836,system,3,0.15,3869
TICKET_329,In_Progress,2026-02-04T13:13:41.955836,agent_2,55,33.0,3869
TICKET_329,Closed,2026-02-04T13:16:41.955836,system,3,0.15,3869
TICKET_330,Created,2026-02-04T12:13:41.955886,system,1,0.05,2862
TICKET_330,Assigned,2026-02-04T12:16:41.955886,system,3,0.15,2862
TICKET_330,In_Progress,2026-02-04T13:08:41.955886,agent_2,52,31.2,2862
TICKET_330,Closed,2026-02-04T13:11:41.955886,system,3,0.15,2862
TICKET_331,Created,2026-02-04T12:16:41.955932,system,4,0.05,3692
TICKET_331,Assigned,2026-02-04T12:21:41.955932,system,5,0.25,3692
TICKET_331,In_Progress,2026-02-04T14:09:41.955932,agent_2,108,64.8,3692
TICKET_331,Approved,2026-02-04T20:01:41.955932,manager,352,422.4,3692
TICKET_331,Closed,2026-02-04T20:03:41.955932,system,2,0.1,3692
TICKET_332,Created,2026-02-04T12:17:41.956006,system,5,0.25,380
TICKET_332,Assigned,2026-02-04T12:21:41.956006,system,4,0.2,380
TICKET_332,In_Progress,2026-02-04T14:17:41.956006,agent_1,116,17.4,380
TICKET_332,Closed,2026-02-04T14:19:41.956006,system,2,0.1,380
TICKET_333,Created,2026-02-04T12:16:41.956052,system,4,0.2,2795
TICKET_333,Assigned,2026-02-04T12:21:41.956052,system,5,0.25,2795
TICKET_333,In_Progress,2026-02-04T14:23:41.956052,agent_1,122,36.6,2795
TICKET_333,Escalated,2026-02-05T07:59:41.956052,agent_2,1056,158.4,2795
TICKET_333,In_Progress,2026-02-05T10:06:41.956052,agent_1,127,38.1,2795
TICKET_333,Approved,2026-02-06T11:57:41.956052,manager,1551,620.4,2795
TICKET_333,Closed,2026-02-06T11:59:41.956052,system,2,0.1,2795
TICKET_334,Created,2026-02-04T12:13:41.956135,system,1,0.05,138
TICKET_334,Assigned,2026-02-04T12:18:41.956135,system,5,0.25,138
TICKET_334,In_Progress,2026-02-04T14:36:41.956135,agent_1,138,41.4,138
TICKET_334,Closed,2026-02-04T14:37:41.956135,system,1,0.05,138
TICKET_335,Created,2026-02-04T12:16:41.956181,system,4,0.2,4611
TICKET_335,Assigned,2026-02-04T12:18:41.956181,system,2,0.1,4611
TICKET_335,In_Progress,2026-02-04T13:20:41.956181,agent_1,62,18.6,4611
TICKET_335,Closed,2026-02-04T13:22:41.956181,system,2,0.1,4611
TICKET_336,Created,2026-02-04T12:13:41.956227,system,1,0.05,4700
TICKET_336,Assigned,2026-02-04T12:15:41.956227,system,2,0.1,4700
TICKET_336,In_Progress,2026-02-04T13:24:41.956227,agent_1,69,20.7,4700
TICKET_336,Closed,2026-02-04T13:26:41.956227,system,2,0.1,4700
TICKET_337,Created,2026-02-04T12:17:41.956274,system,5,0.25,3368
TICKET_337,Assigned,2026-02-04T12:19:41.956274,system,2,0.1,3368
TICKET_337,In_Progress,2026-02-04T14:09:41.956274,agent_1,110,33.0,3368
TICKET_337,Closed,2026-02-04T14:10:41.956274,system,1,0.05,3368
TICKET_338,Created,2026-02-04T12:16:41.956320,system,4,0.2,3068
TICKET_338,Assigned,2026-02-04T12:24:41.956320,system,8,0.2,3068
TICKET_338,In_Progress,2026-02-04T13:06:41.956320,agent_1,42,12.6,3068
TICKET_338,Escalated,2026-02-04T15:12:41.956320,agent_2,126,75.6,3068
TICKET_338,Approved,2026-02-05T09:12:41.956320,manager,1080,432.0,3068
TICKET_338,Closed,2026-02-05T09:21:41.956320,system,9,0.15,3068
TICKET_339,Created,2026-02-04T12:14:41.956391,system,2,0.1,4737
TICKET_339,Assigned,2026-02-04T12:17:41.956391,system,3,0.15,4737
TICKET_339,In_Progress,2026-02-04T13:53:41.956391,agent_2,96,57.6,4737
TICKET_339,Closed,2026-02-04T13:55:41.956391,system,2,0.1,4737
TICKET_340,Created,2026-02-04T12:15:41.956437,system,3,0.15,2879
TICKET_340,Assigned,2026-02-04T12:20:41.956437,system,5,0.25,2879
TICKET_340,In_Progress,2026-02-04T13:38:41.956437,agent_1,78,23.4,2879
TICKET_340,Approved,2026-02-04T21:19:41.956437,manager,461,553.2,2879
TICKET_340,Closed,2026-02-04T21:22:41.956437,system,3,0.15,2879
TICKET_341,Created,2026-02-04T12:15:41.956495,system,3,0.15,1098
TICKET_341,Assigned,2026-02-04T12:18:41.956495,system,3,0.15,1098
TICKET_341,In_Progress,2026-02-04T14:10:41.956495,agent_2,112,67.2,1098
TICKET_341,Closed,2026-02-04T14:12:41.956495,system,2,0.1,1098
TICKET_342,Created,2026-02-04T12:14:41.956542,system,2,0.1,1461
TICKET_342,Assigned,2026-02-04T12:16:41.956542,system,2,0.1,1461
TICKET_342,In_Progress,2026-02-04T15:05:41.956542,agent_2,169,101.4,1461
TICKET_342,Closed,2026-02-04T15:07:41.956542,system,2,0.1,1461
TICKET_343,Created,2026-02-04T12:17:41.956606,system,5,0.25,4117
TICKET_343,Assigned,2026-02-04T12:20:41.956606,system,3,0.15,4117
TICKET_343,In_Progress,2026-02-04T13:40:41.956606,agent_2,80,48.0,4117
TICKET_343,Closed,2026-02-04T13:42:41.956606,system,2,0.1,4117
TICKET_344,Created,2026-02-04T12:15:41.956652,system,3,0.15,3438
TICKET_344,Assigned,2026-02-04T12:20:41.956652,system,5,0.25,3438
TICKET_344,In_Progress,2026-02-04T14:30:41.956652,agent_1,130,39.0,3438
TICKET_344,Closed,2026-02-04T14:33:41.956652,system,3,0.15,3438
TICKET_345,Created,2026-02-04T12:16:41.956699,system,4,0.2,3434
TICKET_345,Assigned,2026-02-04T12:21:41.956699,system,5,0.25,3434
TICKET_345,In_Progress,2026-02-04T14:04:41.956699,agent_1,103,30.9,3434
TICKET_345,Closed,2026-02-04T14:06:41.956699,system,2,0.1,3434
TICKET_346,Created,2026-02-04T12:17:41.956745,system,5,0.25,4616
TICKET_346,Assigned,2026-02-04T12:19:41.956745,system,2,0.1,4616
TICKET_346,In_Progress,2026-02-04T13:17:41.956745,agent_2,58,34.8,4616
TICKET_346,Closed,2026-02-04T13:18:41.956745,system,1,0.05,4616
TICKET_347,Created,2026-02-04T12:16:41.956791,system,4,0.2,3833
TICKET_347,Assigned,2026-02-04T12:18:41.956791,system,2,0.1,3833
TICKET_347,In_Progress,2026-02-04T13:17:41.956791,agent_1,59,17.7,3833
TICKET_347,Approved,2026-02-05T05:20:41.956791,manager,963,385.2,3833
TICKET_347,Closed,2026-02-05T05:24:41.956791,system,4,0.05,3833
TICKET_348,Created,2026-02-04T12:14:41.956850,system,2,0.1,4185
TICKET_348,Assigned,2026-02-04T12:17:41.956850,system,3,0.15,4185
TICKET_348,In_Progress,2026-02-04T14:24:41.956850,agent_1,127,38.1,4185
TICKET_348,Closed,2026-02-04T14:25:41.956850,system,1,0.05,4185
TICKET_349,Created,2026-02-04T12:14:41.956896,system,2,0.1,3738
TICKET_349,Assigned,2026-02-04T12:16:41.956896,system,2,0.1,3738
TICKET_349,In_Progress,2026-02-04T13:35:41.956896,agent_2,79,47.4,3738
TICKET_349,Closed,2026-02-04T13:38:41.956896,system,3,0.15,3738
TICKET_350,Created,2026-02-04T12:13:41.956942,system,1,0.05,3956
TICKET_350,Assigned,2026-02-04T12:16:41.956942,system,3,0.15,3956
TICKET_350,In_Progress,2026-02-04T12:55:41.956942,agent_1,39,11.7,3956
TICKET_350,Escalated,2026-02-04T16:58:41.956942,agent_2,243,145.8,3956
TICKET_350,In_Progress,2026-02-04T18:27:41.956942,agent_2,89,53.4,3956
TICKET_350,Closed,2026-02-04T18:28:41.956942,system,1,0.05,3956
TICKET_351,Created,2026-02-04T12:15:41.957018,system,3,0.15,1916
TICKET_351,Assigned,2026-02-04T12:20:41.957018,system,5,0.25,1916
TICKET_351,In_Progress,2026-02-04T13:36:41.957018,agent_1,76,22.8,1916
TICKET_351,Escalated,2026-02-04T17:15:41.957018,agent_2,219,131.4,1916
TICKET_351,In_Progress,2026-02-04T19:16:41.957018,agent_2,121,72.6,1916
TICKET_351,Closed,2026-02-04T19:19:41.957018,system,3,0.15,1916
TICKET_352,Created,2026-02-04T12:13:41.957089,system,1,0.05,3652
TICKET_352,Assigned,2026-02-04T12:28:41.957089,system,15,0.25,3652
TICKET_352,In_Progress,2026-02-04T13:03:41.957089,agent_1,35,10.5,3652
TICKET_352,Closed,2026-02-04T13:04:41.957089,system,1,0.05,3652
TICKET_353,Created,2026-02-04T12:15:41.957135,system,3,0.15,3461
TICKET_353,Assigned,2026-02-04T12:19:41.957135,system,4,0.2,3461
TICKET_353,In_Progress,2026-02-04T14:19:41.957135,agent_1,120,18.0,3461
TICKET_353,Approved,2026-02-04T23:49:41.957135,manager,570,228.0,3461
TICKET_353,Closed,2026-02-04T23:52:41.957135,system,3,0.15,3461
TICKET_354,Created,2026-02-04T12:17:41.957194,system,5,0.25,4310
TICKET_354,Assigned,2026-02-04T12:20:41.957194,system,3,0.15,4310
TICKET_354,In_Progress,2026-02-04T15:07:41.957194,agent_1,167,50.1,4310
TICKET_354,Closed,2026-02-04T15:09:41.957194,system,2,0.1,4310
TICKET_355,Created,2026-02-04T12:15:41.957240,system,3,0.15,3110
TICKET_355,Assigned,2026-02-04T12:18:41.957240,system,3,0.15,3110
TICKET_355,In_Progress,2026-02-04T14:05:41.957240,agent_1,107,32.1,3110
TICKET_355,Closed,2026-02-04T14:07:41.957240,system,2,0.1,3110
TICKET_356,Created,2026-02-04T12:17:41.957286,system,5,0.25,2621
TICKET_356,Assigned,2026-02-04T12:22:41.957286,system,5,0.25,2621
TICKET_356,In_Progress,2026-02-04T14:33:41.957286,agent_1,131,39.3,2621
TICKET_356,Closed,2026-02-04T14:35:41.957286,system,2,0.1,2621
TICKET_357,Created,2026-02-04T12:16:41.957336,system,4,0.2,3528
TICKET_357,Assigned,2026-02-04T12:19:41.957336,system,3,0.15,3528
TICKET_357,In_Progress,2026-02-04T13:01:41.957336,agent_1,42,12.6,3528
TICKET_357,Escalated,2026-02-04T16:53:41.957336,agent_2,232,139.2,3528
TICKET_357,In_Progress,2026-02-04T19:46:41.957336,agent_1,173,51.9,3528
TICKET_357,Approved,2026-02-05T03:18:41.957336,manager,452,542.4,3528
TICKET_357,Closed,2026-02-05T03:19:41.957336,system,1,0.05,3528
TICKET_358,Created,2026-02-04T12:17:41.957418,system,5,0.25,4465
TICKET_358,Assigned,2026-02-04T12:21:41.957418,system,4,0.2,4465
TICKET_358,In_Progress,2026-02-04T14:41:41.957418,agent_2,140,84.0,4465
TICKET_358,Closed,2026-02-04T14:43:41.957418,system,2,0.1,4465
TICKET_359,Created,2026-02-04T12:14:41.957464,system,2,0.1,3650
TICKET_359,Assigned,2026-02-04T12:16:41.957464,system,2,0.1,3650
TICKET_359,In_Progress,2026-02-04T14:05:41.957464,agent_1,109,32.7,3650
TICKET_359,Closed,2026-02-04T14:06:41.957464,system,1,0.05,3650
TICKET_360,Created,2026-02-04T12:14:41.957510,system,2,0.1,1545
TICKET_360,Assigned,2026-02-04T12:18:41.957510,system,4,0.2,1545
TICKET_360,In_Progress,2026-02-04T14:49:41.957510,agent_2,151,90.6,1545
TICKET_360,Closed,2026-02-04T14:52:41.957510,system,3,0.15,1545
TICKET_361,Created,2026-02-04T12:17:41.957557,system,5,0.25,1068
TICKET_361,Assigned,2026-02-04T12:20:41.957557,system,3,0.15,1068
TICKET_361,In_Progress,2026-02-04T15:08:41.957557,agent_2,168,100.8,1068
TICKET_361,Closed,2026-02-04T15:10:41.957557,system,2,0.1,1068
TICKET_362,Created,2026-02-04T12:17:41.957603,system,5,0.25,176
TICKET_362,Assigned,2026-02-04T12:19:41.957603,system,2,0.1,176
TICKET_362,In_Progress,2026-02-04T14:07:41.957603,agent_2,108,64.8,176
TICKET_362,Escalated,2026-02-04T17:35:41.957603,agent_2,208,124.8,176
TICKET_362,Approved,2026-02-05T03:32:41.957603,manager,597,238.8,176
TICKET_362,Closed,2026-02-05T03:35:41.957603,system,3,0.15,176
TICKET_363,Created,2026-02-04T12:16:41.957673,system,4,0.2,819
TICKET_363,Assigned,2026-02-04T12:18:41.957673,system,2,0.1,819
TICKET_363,In_Progress,2026-02-04T14:32:41.957673,agent_2,134,80.4,819
